dataset,method,epoch,stage,expert_rms_rad,global_rms_rad,expert_saturated_fraction,global_saturated_fraction,per_expert_rms_rad,expert_selection_counts,task_to_expert,task_to_lora_b,task_to_global
caltech,qwen_vision_global_lora,26,joint,1.029952049255371,0.2925224304199219,0.020617425441741943,0.0,"[[0.8616846203804016, 0.41861265897750854, 0.7139962315559387, 0.45928213000297546], [0.35756930708885193, 0.41755449771881104, 1.8086013793945312, 1.8096119165420532]]","{""vision"": [1831, 1683, 1789, 1897], ""language"": [3600, 3600, 0, 0]}",1.6329327821731567,0.445334255695343,2.6309618949890137
caltech,qwen_vision_global_lora,27,joint,1.0434315204620361,0.2924899160861969,0.017411211505532265,0.0,"[[0.8526648283004761, 0.4141271412372589, 0.7148805856704712, 0.46740373969078064], [0.353209525346756, 0.4182489216327667, 1.8421905040740967, 1.8408101797103882]]","{""vision"": [1758, 1771, 1822, 1849], ""language"": [3600, 3600, 0, 0]}",0.8702055215835571,0.19464094936847687,1.547429084777832
caltech,qwen_vision_global_lora,28,joint,1.034875750541687,0.29390987753868103,0.017792370170354843,0.0,"[[0.8654771447181702, 0.4127621650695801, 0.7216996550559998, 0.47157344222068787], [0.35741323232650757, 0.4150356948375702, 1.8174216747283936, 1.8171589374542236]]","{""vision"": [1800, 1736, 1771, 1893], ""language"": [3600, 3600, 0, 0]}",1.0573452711105347,0.1852191984653473,1.7669320106506348
caltech,qwen_vision_global_lora,29,joint,1.0353460311889648,0.29644033312797546,0.021332409232854843,0.0,"[[0.8801884651184082, 0.4114694893360138, 0.7291077971458435, 0.48019543290138245], [0.3616926968097687, 0.4155857563018799, 1.8108124732971191, 1.8129348754882812]]","{""vision"": [1907, 1626, 1856, 1811], ""language"": [3600, 3600, 0, 0]}",1.0996392965316772,0.13161933422088623,1.7607957124710083
caltech,qwen_vision_global_lora,30,joint,1.0457662343978882,0.2948237359523773,0.02309121936559677,0.0,"[[0.8895567655563354, 0.4091472327709198, 0.7284927368164062, 0.479385107755661], [0.36087608337402344, 0.41725534200668335, 1.8320804834365845, 1.8354668617248535]]","{""vision"": [1781, 1724, 1584, 2111], ""language"": [3600, 3600, 0, 0]}",0.5257574915885925,0.09923936426639557,0.8753193020820618
cifar,direct,1,experts,0.24651719629764557,0.0,0.0,0.0,"[[0.3106183409690857, 0.35981473326683044, 0.3196769058704376, 0.30748921632766724], [0.17077794671058655, 0.18522250652313232, 0.0, 0.0]]","{""vision"": [1183, 2495, 2835, 687], ""language"": [3600, 3600, 0, 0]}",0.8336132764816284,,
cifar,direct,2,experts,0.512624204158783,0.0,0.0,0.0,"[[0.7321557402610779, 0.7439802885055542, 0.6597916483879089, 0.6839677095413208], [0.2206622213125229, 0.24674157798290253, 0.0, 0.0]]","{""vision"": [1170, 2504, 2849, 677], ""language"": [3600, 3600, 0, 0]}",0.4129040539264679,,
cifar,direct,3,experts,0.6706558465957642,0.0,0.0,0.0,"[[0.9251773953437805, 0.9515002369880676, 0.9104478359222412, 0.9075968861579895], [0.24260756373405457, 0.35415002703666687, 0.0, 0.0]]","{""vision"": [1183, 2491, 2839, 687], ""language"": [3600, 3600, 0, 0]}",0.30662643909454346,,
cifar,direct,4,experts,0.722981333732605,0.0,0.0,0.0,"[[0.9752322435379028, 1.00412917137146, 0.9679723381996155, 0.9602408409118652], [0.25863733887672424, 0.544367790222168, 0.0, 0.0]]","{""vision"": [1177, 2498, 2818, 707], ""language"": [3600, 3600, 0, 0]}",0.3444490432739258,,
cifar,direct,5,optics,1.0204211473464966,0.05568885803222656,0.0,0.0,"[[1.0945008993148804, 1.108988642692566, 1.0769340991973877, 1.0956610441207886], [0.941533625125885, 1.6295832395553589, 0.0, 0.0]]","{""vision"": [1783, 1962, 1845, 1610], ""language"": [3600, 3600, 0, 0]}",0.38382822275161743,,
cifar,direct,6,optics,1.2571452856063843,0.0764598473906517,0.0,0.0,"[[1.146325707435608, 1.1566177606582642, 1.124834418296814, 1.1569336652755737], [1.8401453495025635, 2.0004007816314697, 0.0, 0.0]]","{""vision"": [1850, 1746, 1930, 1674], ""language"": [3600, 3600, 0, 0]}",0.2394217848777771,,
cifar,direct,7,optics,1.3374626636505127,0.08942148834466934,0.0,0.0,"[[1.182448148727417, 1.1890136003494263, 1.157765507698059, 1.1912245750427246], [2.0564844608306885, 2.123664379119873, 0.0, 0.0]]","{""vision"": [1920, 1748, 1995, 1537], ""language"": [3600, 3600, 0, 0]}",0.2349957674741745,,
cifar,direct,8,optics,1.377542495727539,0.10104819387197495,0.0,0.0,"[[1.2118648290634155, 1.2134535312652588, 1.1795663833618164, 1.2201942205429077], [2.1427829265594482, 2.1836044788360596, 0.0, 0.0]]","{""vision"": [1788, 1967, 1804, 1641], ""language"": [3600, 3600, 0, 0]}",0.24624744057655334,,
cifar,direct,9,optics,1.4003214836120605,0.10961510241031647,0.0,0.0,"[[1.228939175605774, 1.2320455312728882, 1.1927188634872437, 1.240776538848877], [2.186676025390625, 2.2170510292053223, 0.0, 0.0]]","{""vision"": [1761, 1780, 1785, 1874], ""language"": [3600, 3600, 0, 0]}",0.20867781341075897,,
cifar,direct,10,optics,1.4136544466018677,0.1125379279255867,0.0,0.0,"[[1.2391899824142456, 1.2422385215759277, 1.2021650075912476, 1.2518187761306763], [2.211723566055298, 2.2371039390563965, 0.0, 0.0]]","{""vision"": [1679, 1884, 1542, 2095], ""language"": [3600, 3600, 0, 0]}",0.2003660351037979,,
cifar,direct,11,optics,1.4220857620239258,0.11502443253993988,0.0,0.0,"[[1.2477655410766602, 1.2469836473464966, 1.2081290483474731, 1.2600009441375732], [2.2270021438598633, 2.249448537826538, 0.0, 0.0]]","{""vision"": [1865, 1750, 1915, 1670], ""language"": [3600, 3600, 0, 0]}",0.266482412815094,,
cifar,direct,12,optics,1.4280245304107666,0.11686941236257553,0.0,0.0,"[[1.2526676654815674, 1.2514041662216187, 1.2124295234680176, 1.2654213905334473], [2.2377278804779053, 2.2583491802215576, 0.0, 0.0]]","{""vision"": [1898, 1805, 1532, 1965], ""language"": [3600, 3600, 0, 0]}",0.24244943261146545,,
cifar,direct,13,joint,1.4551169872283936,0.1300920844078064,0.0,0.0,"[[1.282304048538208, 1.2815120220184326, 1.2402979135513306, 1.2888342142105103], [2.2788641452789307, 2.2934021949768066, 0.0, 0.0]]","{""vision"": [1919, 1714, 1944, 1623], ""language"": [3600, 3600, 0, 0]}",0.2382700890302658,,
cifar,direct,14,joint,1.4791127443313599,0.1420838087797165,0.0,0.0,"[[1.3149453401565552, 1.304310917854309, 1.2685613632202148, 1.3190457820892334], [2.3094775676727295, 2.321437358856201, 0.0, 0.0]]","{""vision"": [1762, 1837, 1863, 1738], ""language"": [3600, 3600, 0, 0]}",0.13753610849380493,,
cifar,direct,15,joint,1.501096487045288,0.15506680309772491,0.0,0.0,"[[1.3474998474121094, 1.3343088626861572, 1.2964707612991333, 1.349071979522705], [2.332660436630249, 2.342658758163452, 0.0, 0.0]]","{""vision"": [1881, 1773, 1785, 1761], ""language"": [3600, 3600, 0, 0]}",0.15147139132022858,,
cifar,direct,16,joint,1.5213427543640137,0.16711539030075073,0.0,0.0,"[[1.3786420822143555, 1.3692225217819214, 1.323652982711792, 1.3764601945877075], [2.3502981662750244, 2.3600518703460693, 0.0, 0.0]]","{""vision"": [1839, 1733, 1843, 1785], ""language"": [3600, 3600, 0, 0]}",0.09480778872966766,,
cifar,direct,17,joint,1.5387277603149414,0.17967219650745392,0.0,0.0,"[[1.405536413192749, 1.3947737216949463, 1.3519129753112793, 1.4032760858535767], [2.364600419998169, 2.373257875442505, 0.0, 0.0]]","{""vision"": [1795, 1788, 1765, 1852], ""language"": [3600, 3600, 0, 0]}",0.09619095176458359,,
cifar,direct,18,joint,1.5538384914398193,0.18911528587341309,0.0,0.0,"[[1.4287981986999512, 1.418792963027954, 1.3739832639694214, 1.4290720224380493], [2.3763010501861572, 2.3841118812561035, 0.0, 0.0]]","{""vision"": [1745, 1896, 1653, 1906], ""language"": [3600, 3600, 0, 0]}",0.1106397733092308,,
cifar,direct,19,joint,1.567552089691162,0.20073583722114563,0.0,0.0,"[[1.450129747390747, 1.4460251331329346, 1.3901622295379639, 1.4519789218902588], [2.3863425254821777, 2.3934214115142822, 0.0, 0.0]]","{""vision"": [1683, 1870, 1648, 1999], ""language"": [3600, 3600, 0, 0]}",0.11972983181476593,,
cifar,direct,20,joint,1.5780739784240723,0.2088097780942917,0.0,0.0,"[[1.467710018157959, 1.4617555141448975, 1.4083257913589478, 1.4661234617233276], [2.394340753555298, 2.4012222290039062, 0.0, 0.0]]","{""vision"": [1780, 1798, 1812, 1810], ""language"": [3600, 3600, 0, 0]}",0.10652294009923935,,
cifar,direct,21,joint,1.587761640548706,0.21541598439216614,0.0,0.0,"[[1.483214020729065, 1.4757740497589111, 1.4251668453216553, 1.4821001291275024], [2.400866746902466, 2.4079413414001465, 0.0, 0.0]]","{""vision"": [1972, 1655, 1818, 1755], ""language"": [3600, 3600, 0, 0]}",0.138705775141716,,
cifar,direct,22,joint,1.5954900979995728,0.22307796776294708,0.0,0.0,"[[1.4970872402191162, 1.4861644506454468, 1.4405347108840942, 1.491610050201416], [2.40637469291687, 2.41331148147583, 0.0, 0.0]]","{""vision"": [2234, 1376, 1967, 1623], ""language"": [3600, 3600, 0, 0]}",0.15457622706890106,,
cifar,direct,23,joint,1.6018035411834717,0.22872544825077057,0.0,0.0,"[[1.504953384399414, 1.4955888986587524, 1.450137972831726, 1.5044151544570923], [2.411036491394043, 2.4176981449127197, 0.0, 0.0]]","{""vision"": [1829, 1784, 1693, 1894], ""language"": [3600, 3600, 0, 0]}",0.11412345618009567,,
cifar,direct,24,joint,1.6068367958068848,0.2340811938047409,0.0,0.0,"[[1.5134731531143188, 1.5025248527526855, 1.4574649333953857, 1.5129748582839966], [2.4146647453308105, 2.4214282035827637, 0.0, 0.0]]","{""vision"": [1794, 1772, 1784, 1850], ""language"": [3600, 3600, 0, 0]}",0.1328190267086029,,
cifar,direct,25,joint,1.6113145351409912,0.2400970458984375,0.0,0.0,"[[1.518983244895935, 1.509805679321289, 1.4653600454330444, 1.520524024963379], [2.417947769165039, 2.424481153488159, 0.0, 0.0]]","{""vision"": [1733, 1851, 1872, 1744], ""language"": [3600, 3600, 0, 0]}",0.1601279228925705,,
cifar,direct,26,joint,1.6144922971725464,0.24503615498542786,0.0,0.0,"[[1.5245919227600098, 1.5147491693496704, 1.4705758094787598, 1.5240648984909058], [2.420384407043457, 2.426975965499878, 0.0, 0.0]]","{""vision"": [1960, 1584, 1996, 1660], ""language"": [3600, 3600, 0, 0]}",0.15812760591506958,,
cifar,direct,27,joint,1.6170798540115356,0.24909700453281403,0.0,0.0,"[[1.5267928838729858, 1.518541932106018, 1.475132942199707, 1.5289355516433716], [2.4223439693450928, 2.42921781539917, 0.0, 0.0]]","{""vision"": [1787, 1809, 1714, 1890], ""language"": [3600, 3600, 0, 0]}",0.1550273597240448,,
cifar,direct,28,joint,1.6193434000015259,0.25367721915245056,0.0,0.0,"[[1.5286266803741455, 1.5216846466064453, 1.4793212413787842, 1.5331323146820068], [2.424328088760376, 2.4309890270233154, 0.0, 0.0]]","{""vision"": [1615, 1937, 1552, 2096], ""language"": [3600, 3600, 0, 0]}",0.2993071973323822,,
cifar,direct,29,joint,1.6210112571716309,0.2582186460494995,0.0,0.0,"[[1.5313299894332886, 1.5241080522537231, 1.4816241264343262, 1.5347520112991333], [2.425969362258911, 2.432600259780884, 0.0, 0.0]]","{""vision"": [1805, 1732, 1867, 1796], ""language"": [3600, 3600, 0, 0]}",0.18220503628253937,,
cifar,direct,30,joint,1.6227900981903076,0.26331204175949097,0.0,0.0,"[[1.5340913534164429, 1.5272939205169678, 1.4835312366485596, 1.5377215147018433], [2.4274542331695557, 2.433830499649048, 0.0, 0.0]]","{""vision"": [1729, 1833, 1731, 1907], ""language"": [3600, 3600, 0, 0]}",0.24382315576076508,,
cifar,clip_vision_lora,1,experts,0.5685790181159973,0.0,0.0,0.0,"[[0.19967031478881836, 0.2056923806667328, 0.20400603115558624, 0.22842557728290558], [0.22298744320869446, 0.2973671555519104, 1.01820969581604, 1.1114767789840698]]","{""vision"": [1183, 2495, 2835, 687], ""language"": [3600, 3600, 0, 0]}",0.8336132764816284,2.344050407409668,
cifar,clip_vision_lora,2,experts,0.7408916354179382,0.0,0.0017214404651895165,0.0,"[[0.22920788824558258, 0.21906375885009766, 0.23640725016593933, 0.2551838457584381], [0.23307862877845764, 0.3202720582485199, 1.4106992483139038, 1.4222724437713623]]","{""vision"": [1170, 2504, 2849, 677], ""language"": [3600, 3600, 0, 0]}",0.683735191822052,0.07317875325679779,
cifar,clip_vision_lora,3,experts,0.8023616671562195,0.0,0.00712741119787097,0.0,"[[0.2813964784145355, 0.2323085069656372, 0.28046566247940063, 0.27668043971061707], [0.24124273657798767, 0.33588576316833496, 1.5280051231384277, 1.5349570512771606]]","{""vision"": [1183, 2491, 2839, 687], ""language"": [3600, 3600, 0, 0]}",0.6040690541267395,0.09371133893728256,
cifar,clip_vision_lora,4,experts,0.82085782289505,0.0,0.011098433285951614,0.0,"[[0.3177601397037506, 0.24747885763645172, 0.2877851724624634, 0.28931698203086853], [0.2426777482032776, 0.3534427285194397, 1.5586433410644531, 1.5647796392440796]]","{""vision"": [1177, 2498, 2818, 707], ""language"": [3600, 3600, 0, 0]}",0.6105443239212036,0.10365050286054611,
cifar,clip_vision_lora,5,optics,0.8817068338394165,0.06903856247663498,0.0014299665344879031,0.0,"[[0.4767313003540039, 0.3120664656162262, 0.2860863208770752, 0.25607702136039734], [0.2520503103733063, 0.3191121220588684, 1.6669865846633911, 1.6742074489593506]]","{""vision"": [1888, 1780, 1897, 1635], ""language"": [3600, 3600, 0, 0]}",0.7177772521972656,0.12856827676296234,
cifar,clip_vision_lora,6,optics,0.9435983896255493,0.10235857963562012,0.013258330523967743,0.0,"[[0.5647759437561035, 0.41309019923210144, 0.36633145809173584, 0.26529911160469055], [0.2617299258708954, 0.34129637479782104, 1.7667827606201172, 1.7670084238052368]]","{""vision"": [1631, 1961, 1882, 1726], ""language"": [3600, 3600, 0, 0]}",0.5865092277526855,0.05376192927360535,
cifar,clip_vision_lora,7,optics,0.9387151002883911,0.12466499954462051,0.011875697411596775,0.0,"[[0.5721130967140198, 0.49275287985801697, 0.3714856207370758, 0.23846465349197388], [0.2800820469856262, 0.3236615061759949, 1.7405431270599365, 1.7526576519012451]]","{""vision"": [1862, 1650, 1868, 1820], ""language"": [3600, 3600, 0, 0]}",0.49526000022888184,0.07618759572505951,
cifar,clip_vision_lora,8,optics,0.9401674270629883,0.13974571228027344,0.009075554087758064,0.0,"[[0.579990565776825, 0.5330888032913208, 0.35396915674209595, 0.25194814801216125], [0.2655947208404541, 0.3367452919483185, 1.7364014387130737, 1.7501274347305298]]","{""vision"": [1921, 1645, 1875, 1759], ""language"": [3600, 3600, 0, 0]}",0.6844630241394043,0.04337505251169205,
cifar,clip_vision_lora,9,optics,0.9449297189712524,0.1515413522720337,0.0077626751735806465,0.0,"[[0.5827015042304993, 0.5925700664520264, 0.36196592450141907, 0.25463828444480896], [0.2668875753879547, 0.33824628591537476, 1.7386964559555054, 1.7458211183547974]]","{""vision"": [1881, 1621, 1836, 1862], ""language"": [3600, 3600, 0, 0]}",0.6146941781044006,0.016874540597200394,
cifar,clip_vision_lora,10,optics,0.9415999054908752,0.15700244903564453,0.006482182536274195,0.0,"[[0.561030924320221, 0.5891619920730591, 0.37470075488090515, 0.2589261829853058], [0.271429181098938, 0.336696982383728, 1.7352181673049927, 1.7394112348556519]]","{""vision"": [1752, 1711, 1777, 1960], ""language"": [3600, 3600, 0, 0]}",0.6737124919891357,0.03379874303936958,
cifar,clip_vision_lora,11,optics,0.9485171437263489,0.159932941198349,0.0070850602351129055,0.0,"[[0.5671695470809937, 0.5997042655944824, 0.3711046576499939, 0.2641160786151886], [0.2712172567844391, 0.3336140513420105, 1.7472550868988037, 1.7524036169052124]]","{""vision"": [1652, 1874, 1977, 1697], ""language"": [3600, 3600, 0, 0]}",0.8916573524475098,0.019654318690299988,
cifar,clip_vision_lora,12,optics,0.952588677406311,0.16232331097126007,0.008594746701419353,0.0,"[[0.5670285224914551, 0.6032975316047668, 0.3815806806087494, 0.2630595266819], [0.27310502529144287, 0.33582428097724915, 1.7551355361938477, 1.7581933736801147]]","{""vision"": [1876, 1723, 1734, 1867], ""language"": [3600, 3600, 0, 0]}",0.8149198889732361,0.01650986447930336,
cifar,clip_vision_lora,13,joint,0.9642052054405212,0.17289231717586517,0.010986328125,0.0,"[[0.5916337966918945, 0.6338220238685608, 0.4033264219760895, 0.3078250586986542], [0.27053821086883545, 0.3478076159954071, 1.7663713693618774, 1.7646856307983398]]","{""vision"": [1732, 1892, 1823, 1753], ""language"": [3600, 3600, 0, 0]}",0.7951630353927612,0.02815547212958336,
cifar,clip_vision_lora,14,joint,0.9819233417510986,0.1801988184452057,0.0074089206755161285,0.0,"[[0.629058837890625, 0.662884533405304, 0.3851284980773926, 0.3068907558917999], [0.2733692526817322, 0.3509635329246521, 1.7954232692718506, 1.7928467988967896]]","{""vision"": [1816, 1816, 1891, 1677], ""language"": [3600, 3600, 0, 0]}",0.28786709904670715,0.006939756218343973,
cifar,clip_vision_lora,15,joint,1.0026215314865112,0.18856753408908844,0.010919064283370972,0.0,"[[0.7054848074913025, 0.737257719039917, 0.36321115493774414, 0.3042122721672058], [0.2797650992870331, 0.3465742766857147, 1.8145631551742554, 1.8125265836715698]]","{""vision"": [1792, 1793, 1810, 1805], ""language"": [3600, 3600, 0, 0]}",0.2789154648780823,0.003627968952059746,
cifar,clip_vision_lora,16,joint,0.9896385073661804,0.19925189018249512,0.009434291161596775,0.0,"[[0.6801290512084961, 0.7533035278320312, 0.37912946939468384, 0.35058751702308655], [0.28427600860595703, 0.3720952570438385, 1.7754080295562744, 1.7796181440353394]]","{""vision"": [1800, 1773, 1752, 1875], ""language"": [3600, 3600, 0, 0]}",0.31724804639816284,0.007267971057444811,
cifar,clip_vision_lora,17,joint,0.9958387613296509,0.21076390147209167,0.00884137861430645,0.0,"[[0.703965425491333, 0.7246733903884888, 0.38155999779701233, 0.3219432234764099], [0.2837930917739868, 0.37196439504623413, 1.7946618795394897, 1.7955212593078613]]","{""vision"": [1819, 1812, 1680, 1889], ""language"": [3600, 3600, 0, 0]}",0.30765050649642944,0.006578630302101374,
cifar,clip_vision_lora,18,joint,1.0068533420562744,0.22488239407539368,0.010283800773322582,0.0,"[[0.680762767791748, 0.7642626762390137, 0.41080501675605774, 0.3480212092399597], [0.30172833800315857, 0.3798676133155823, 1.8101423978805542, 1.8057295083999634]]","{""vision"": [1803, 1851, 1752, 1794], ""language"": [3600, 3600, 0, 0]}",0.3136712908744812,0.006143841426819563,
cifar,clip_vision_lora,19,joint,0.9902195334434509,0.2416723221540451,0.011524434201419353,0.0,"[[0.6308388113975525, 0.7679798603057861, 0.40049079060554504, 0.3457392752170563], [0.2901865839958191, 0.3635001480579376, 1.784435510635376, 1.7821468114852905]]","{""vision"": [1815, 1804, 1687, 1894], ""language"": [3600, 3600, 0, 0]}",0.3278846740722656,0.005062445532530546,
cifar,clip_vision_lora,20,joint,1.0044655799865723,0.26303738355636597,0.012959382496774197,0.0,"[[0.6476056575775146, 0.7411625385284424, 0.42558953166007996, 0.33239036798477173], [0.28062450885772705, 0.3728305697441101, 1.817181944847107, 1.8142166137695312]]","{""vision"": [1791, 1877, 1632, 1900], ""language"": [3600, 3600, 0, 0]}",0.31394559144973755,0.0017014938639476895,
cifar,clip_vision_lora,21,joint,1.0022902488708496,0.28847774863243103,0.011198082938790321,0.0,"[[0.6624723672866821, 0.7437726855278015, 0.410530686378479, 0.3460971415042877], [0.28022485971450806, 0.3726865351200104, 1.8096250295639038, 1.8066916465759277]]","{""vision"": [1806, 1807, 1711, 1876], ""language"": [3600, 3600, 0, 0]}",0.3421466648578644,0.005970768630504608,
cifar,clip_vision_lora,22,joint,0.9848266839981079,0.3197668790817261,0.010495555587112904,0.0,"[[0.6708334684371948, 0.7205813527107239, 0.3576321601867676, 0.34009814262390137], [0.2780807912349701, 0.37872079014778137, 1.7804104089736938, 1.776408314704895]]","{""vision"": [2097, 1474, 1968, 1661], ""language"": [3600, 3600, 0, 0]}",0.44800809025764465,0.007705302443355322,
cifar,clip_vision_lora,23,joint,0.9926138520240784,0.35492947697639465,0.010737204924225807,0.0,"[[0.6735336184501648, 0.7135044932365417, 0.3633895218372345, 0.35134297609329224], [0.2870773673057556, 0.3736256957054138, 1.7969104051589966, 1.7925209999084473]]","{""vision"": [1816, 1726, 1804, 1854], ""language"": [3600, 3600, 0, 0]}",0.3313145041465759,0.003239765763282776,
cifar,clip_vision_lora,24,joint,0.9826647043228149,0.38839057087898254,0.00832569319754839,0.0,"[[0.6574483513832092, 0.7028069496154785, 0.349515825510025, 0.37721094489097595], [0.2891404926776886, 0.3724914491176605, 1.7776042222976685, 1.7754393815994263]]","{""vision"": [1765, 1821, 1621, 1993], ""language"": [3600, 3600, 0, 0]}",0.3659297525882721,0.006099644582718611,
cifar,clip_vision_lora,25,joint,0.9858195781707764,0.4198685884475708,0.008873764425516129,0.0,"[[0.663865864276886, 0.7025519609451294, 0.35494303703308105, 0.3767017424106598], [0.28139960765838623, 0.3774895966053009, 1.7819744348526, 1.7819706201553345]]","{""vision"": [1733, 1855, 1634, 1978], ""language"": [3600, 3600, 0, 0]}",0.470767617225647,0.01024653296917677,
cifar,clip_vision_lora,26,joint,0.9877939820289612,0.44774386286735535,0.009107939898967743,0.0,"[[0.6615992188453674, 0.7106344699859619, 0.3658386468887329, 0.39001303911209106], [0.28438884019851685, 0.3827598989009857, 1.7830352783203125, 1.7806278467178345]]","{""vision"": [1916, 1710, 1813, 1761], ""language"": [3600, 3600, 0, 0]}",0.4968741536140442,0.006876980420202017,
cifar,clip_vision_lora,27,joint,1.0057047605514526,0.4719242453575134,0.010478116571903229,0.0,"[[0.6755702495574951, 0.719756543636322, 0.3655519187450409, 0.39577338099479675], [0.28206872940063477, 0.3908114433288574, 1.8169368505477905, 1.8147372007369995]]","{""vision"": [1895, 1695, 1870, 1740], ""language"": [3600, 3600, 0, 0]}",0.4357537031173706,0.01254516001790762,
cifar,clip_vision_lora,28,joint,0.9971216917037964,0.49290862679481506,0.010286292061209679,0.0,"[[0.6689830422401428, 0.7161137461662292, 0.3612685799598694, 0.3889394700527191], [0.27896517515182495, 0.3881048560142517, 1.8007640838623047, 1.8001856803894043]]","{""vision"": [2040, 1591, 1900, 1669], ""language"": [3600, 3600, 0, 0]}",0.7334287166595459,0.018745314329862595,
cifar,clip_vision_lora,29,joint,0.9817242622375488,0.5113716721534729,0.009648537263274193,0.0,"[[0.6609674692153931, 0.7059807777404785, 0.3625529706478119, 0.38083693385124207], [0.28343597054481506, 0.3823401629924774, 1.7710869312286377, 1.770655870437622]]","{""vision"": [2016, 1613, 1905, 1666], ""language"": [3600, 3600, 0, 0]}",0.6473732590675354,0.007926165126264095,
cifar,clip_vision_lora,30,joint,0.9877256155014038,0.5283867120742798,0.0101492740213871,0.0,"[[0.6599977016448975, 0.7065471410751343, 0.3689183294773102, 0.37853506207466125], [0.2839215099811554, 0.382703959941864, 1.7848738431930542, 1.782630443572998]]","{""vision"": [1748, 1888, 1758, 1806], ""language"": [3600, 3600, 0, 0]}",0.6801791787147522,0.012168808840215206,
cifar,qwen_vision_pooled_lora,1,experts,0.462130606174469,0.0,0.0,0.0,"[[0.1879240870475769, 0.21571503579616547, 0.2311171591281891, 0.2004678100347519], [0.2397756725549698, 0.2775416672229767, 0.5945841073989868, 1.0222595930099487]]","{""vision"": [1183, 2495, 2835, 687], ""language"": [3600, 3600, 0, 0]}",0.8336132764816284,0.0681723803281784,
cifar,qwen_vision_pooled_lora,2,experts,0.7223429083824158,0.0,0.0006875796825625002,0.0,"[[0.20043402910232544, 0.2346467524766922, 0.2532505393028259, 0.2459142506122589], [0.2760103940963745, 0.3198150098323822, 1.3010752201080322, 1.4433057308197021]]","{""vision"": [1170, 2504, 2849, 677], ""language"": [3600, 3600, 0, 0]}",0.5571675896644592,0.0005602719029411674,
cifar,qwen_vision_pooled_lora,3,experts,0.8169558644294739,0.0,0.0019506337121129036,0.0,"[[0.20993421971797943, 0.2537737488746643, 0.2886224687099457, 0.3087133765220642], [0.2913644313812256, 0.3491635024547577, 1.5179145336151123, 1.594171166419983]]","{""vision"": [1183, 2491, 2839, 687], ""language"": [3600, 3600, 0, 0]}",0.6471836566925049,0.0002772839507088065,
cifar,qwen_vision_pooled_lora,4,experts,0.8379176259040833,0.0,0.002668108092620969,0.0,"[[0.21713539958000183, 0.2690311372280121, 0.2959260940551758, 0.32089918851852417], [0.29264217615127563, 0.3486442267894745, 1.5686203241348267, 1.624503493309021]]","{""vision"": [1177, 2498, 2818, 707], ""language"": [3600, 3600, 0, 0]}",0.7793762683868408,0.002319106599316001,
cifar,qwen_vision_pooled_lora,5,optics,0.8873509764671326,0.07074753195047379,0.0022944235242903233,0.0,"[[0.21602381765842438, 0.34114429354667664, 0.2997211515903473, 0.31403449177742004], [0.3032459616661072, 0.31539487838745117, 1.6939775943756104, 1.6990129947662354]]","{""vision"": [1795, 1838, 1917, 1650], ""language"": [3600, 3600, 0, 0]}",0.6454470753669739,0.002025516238063574,
cifar,qwen_vision_pooled_lora,6,optics,0.9299952387809753,0.10149843990802765,0.006360112223774195,0.0,"[[0.22519367933273315, 0.4023120403289795, 0.2793525457382202, 0.462756484746933], [0.3155191242694855, 0.3497690260410309, 1.7647278308868408, 1.7544872760772705]]","{""vision"": [1790, 1811, 1800, 1799], ""language"": [3600, 3600, 0, 0]}",0.4532770812511444,0.0007577717187814415,
cifar,qwen_vision_pooled_lora,7,optics,0.946658194065094,0.1258910894393921,0.005338707473129034,0.0,"[[0.22919169068336487, 0.4391331076622009, 0.28374746441841125, 0.5219797492027283], [0.3126346170902252, 0.35761287808418274, 1.7863510847091675, 1.7760276794433594]]","{""vision"": [1930, 1635, 1779, 1856], ""language"": [3600, 3600, 0, 0]}",0.5237820148468018,0.0007331332890316844,
cifar,qwen_vision_pooled_lora,8,optics,0.9710511565208435,0.14092671871185303,0.00835309736430645,0.0,"[[0.22445110976696014, 0.5064792633056641, 0.2976320683956146, 0.5946676731109619], [0.3148404359817505, 0.3690623342990875, 1.8134769201278687, 1.808419108390808]]","{""vision"": [1826, 1794, 1753, 1827], ""language"": [3600, 3600, 0, 0]}",0.7301982045173645,0.0004949757712893188,
cifar,qwen_vision_pooled_lora,9,optics,0.9537448883056641,0.15285852551460266,0.006058673374354839,0.0,"[[0.22082912921905518, 0.5505114197731018, 0.2749643623828888, 0.6143378019332886], [0.3169955611228943, 0.36922717094421387, 1.7681167125701904, 1.7632750272750854]]","{""vision"": [1750, 1800, 1770, 1880], ""language"": [3600, 3600, 0, 0]}",0.5364511013031006,0.0004592238401528448,
cifar,qwen_vision_pooled_lora,10,optics,0.9579825401306152,0.15921713411808014,0.007964464835822582,0.0,"[[0.22562074661254883, 0.5559694170951843, 0.29709556698799133, 0.6188304424285889], [0.3204231858253479, 0.3733058571815491, 1.7729743719100952, 1.7678107023239136]]","{""vision"": [1733, 1836, 1899, 1732], ""language"": [3600, 3600, 0, 0]}",0.5016435980796814,0.00012368045281618834,
cifar,qwen_vision_pooled_lora,11,optics,0.9686875343322754,0.16221041977405548,0.006103515625,0.0,"[[0.22841918468475342, 0.5700636506080627, 0.28849172592163086, 0.6237757802009583], [0.3239539563655853, 0.3671850562095642, 1.7928255796432495, 1.7897984981536865]]","{""vision"": [1625, 1908, 1830, 1837], ""language"": [3600, 3600, 0, 0]}",0.7596039772033691,0.00016017543384805322,
