relative_path,run_name,bytes,sha256,action,reason
runs/lgvq_spatial_identity_q25_a40_clean_s76/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_clean_s76,6041170,bf445d5fd63e050034af2b52acc6d5304b05162779331a8c926982f9780c44ee,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s76/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_clean_s76,6042194,d9772664d4d01147a046f5cd7c6c1b03f1c84639c9804d2d4d7b240610fb5735,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s76/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_clean_s76,6041170,5c3cdc1ff480ba583891b2d4ad32a2218bcd53a6daa934ec1f0f0040acb2d8e8,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s76/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_clean_s76,6042194,bfe86eb3c857d7c7a3cb8e781dab133b94aa6aeea276740297b4671de0897153,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s76/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_clean_s76,6041170,86a0d785e9f3c9c65e7ab7701dc7ba9bcd3659e800cf012494345648c527d68b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s76/phase_snapshots/epoch_0030.pt,lgvq_spatial_identity_q25_a40_clean_s76,6042194,78430f07451fc8152582c6329e4a8c0b4026cd755a46fbf7b967af2061dc9825,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s77/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_clean_s77,58973104,1d522580583478d1175561da4f38fb0bdf505cdece510eba7dc8eb337340f371,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s77/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_clean_s77,6041170,c0da981374daca955e96e186c097167e8ff162ece679468db6a05f51fc6ee10d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s77/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_clean_s77,6042194,030ac6d585b995503073bcba8fa420c930ddcb8e0be9b282c43258a14da00aff,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s77/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_clean_s77,6041170,7b1fdc70a8a86882fa66d145d9a0ba8714a42ffa8e3956a7287dbc5eb23d4229,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s77/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_clean_s77,6042194,76eab6e9bdcfb36e8ba38ebcd12de831b5a31a8e83cbb6b4aaaa4323efb9e7ec,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s77/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_clean_s77,6041170,1340218b7dde32ada49094606d25b0d1c72b7bdb8568c9010ff943d7fada9ae0,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_clean_s78,58973104,fca1058a3161cbe9dcdccd02101548e00602c9922d4e055d3e14b72e1081f856,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_clean_s78,6041170,c15e3f0e8eb6ac63b3303a305f71f33100d5029685e41559c81e31e84733e86f,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_clean_s78,6042194,dd4143708fa58b32d5ca7cd44cc8af97897a6f845a4d573782c2ecebeede637d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_clean_s78,6041170,5253c581ead3c0eb7e5b1dfd74fdaa4ce5e9c93afb749314ef778a4e06346a81,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_clean_s78,6042194,fef4476aa9982ac386cc085f2e1cf7cafdd62d84ca4a9e4a9029184c10504c14,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_clean_s78,6041170,003808bc210d481a9560ff2d33c01ec9f6cc7554e65bae336fe8bf5c63f8ac2b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/phase_snapshots/epoch_0030.pt,lgvq_spatial_identity_q25_a40_clean_s78,6042194,8e70e728bb8854cc767cb8da7bf3738b1b29dc62d9f9e25378233bdf8a69d755,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s78/phase_snapshots/epoch_0035.pt,lgvq_spatial_identity_q25_a40_clean_s78,6041170,4181cc54629d3a12b3dfd0ccd0e00b777c065e984fc7b77d9e40e7c05c357494,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s79/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_clean_s79,58973104,748c52ac1725f9d664df8dc66deb975f5db9d6b50844cb5036fee881b02a8f48,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s79/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_clean_s79,6041170,2f421a5b3d9988868abff7a2e704f8464f02064fcb56b6607408279d9a75fa44,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s79/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_clean_s79,6042194,0f9afa9b8c96be92ad93cceb72f6c1bd36b15858badc19f9e79d1997f28df93a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s79/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_clean_s79,6041170,fbc7a23bf07b1251958723b13830d46208fb9662e919f5a693101fdaa689ecc6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s79/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_clean_s79,6042194,40b60a0bda80f3007ccf69174c74308b80bf11a6314f99ad61fda5cf65c33e6c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_clean_s79/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_clean_s79,6041170,9973729114d40b94c895214611637fc6d109925d1e0c0eeb4aa60315bd30b6d8,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_corr200/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_corr200,58973104,284def244a8841778636b89b628d715b961f33112902c5cd32aad1aec0488d77,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_corr200/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_corr200,6041170,bf9bd2e2e22ed9c6f09ada9df5ad3dabfb299017d9cd42a8c8cf84e8178cfe1b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_corr200/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_corr200,6042194,c748351d196b22d375294ed4c0f5cf96ee5ed5176c4aa31c2d0d8e009d461a16,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_corr200/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_corr200,6041170,10007f89c74d0b34eeee3560114582c1c2abbefb6f48f758ab8e1b8fb2b5fb5d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_corr200/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_corr200,6042194,71b26b36d1f9be54fe4223c55afda81f8e7f4b75f7a39ecd45f3918ed63c9329,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr025/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr025,74638623,f3c224beb71ff9356011ecb1dfaeece939d6ffe5fb8403dd6969fd1341697934,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr025/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr025,6042642,2612997f0498ffda751859017ff8cfc93eda7e7af00d3211abc9896dba6bf339,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr025/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_latecorr025,6042642,82341e9b5295a34e3ba5bb196f10fc437c49bf8ff352f4727263175fa9df7467,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr025/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_latecorr025,6042642,2400775231d17b596bcd37f3dc9742cc349950736a4f9840b707f799e8dffb6b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr025/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_latecorr025,6042642,591ac8f58082df5a5043bd8bab80639ab00a566a7d9b69773de951da4c28e682,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr025/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_latecorr025,6042642,35cb9f3a5b23e501be25f3dcaa2e16df04e3f181aa91983315a337a716c4d01a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr050,74638623,1942387b6e5d600e6047446d6a4d730f24d3604e36f8650956828cb72c77a28a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr050,6042642,9e3e15fe984b8be31d48e717b730b3c096cd7092b2b3f54e4537be4ab0f28117,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_latecorr050,6042642,b0a2abed7bdd07cfcc74449a5a00bd612d2ea5690ed80edb07f4276265e897b8,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_latecorr050,6042642,78a78ffc0ea0be5cc883e2ca553382b6bf26b75104d1967a0ecd9489412f5d67,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_latecorr050,6042642,4869241d6360952fb852b664036925c67744065aa65bb397cfb39a50f7e83531,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,37984783,7dd12cc22b410362cfa5076eb90b29c7522fc3faef369d6cdec9d1d042e79760,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,0c8c9ed7cae01a6a2f11d188e85c4869648d07dea2d41979bf3c349336a08dca,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,aba915f02d2f5ca5ffcff38129208d00ff09aa374ebd33ebadce4b1694f430fc,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,e03498a955bcb0680bee7f3307a0032b032302fb2dcbd3f5afb236d6a9d27818,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,4884cf8334e1144e8a56162c3b385cb6afdf6c1f2f8932a76c06dfd4bfe0f6fe,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,7c09481639d4c287dc49fb3ba53516242eb0ba9ed684e91af0d1d5f3725530db,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0030.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,743d7527ea2c594f4c7979f0407ef25f82628913f3c60ed70e945e0c1bc1a39c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0035.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,488ac8fb1d913ac9d910de9bd531c31683ebee5d67499195e11877a721c75d9d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0040.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,001a47c72272a75a702d527f36c7f9eb36b4de2bc983367a68134f697e88bd37,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0045.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,3bdbdebf65b23958487a18b3f64d004d0e87457a3cb6fe83327841fe9509cdda,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0050.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,59eb2b5f321c1281cbd9cb26d4a205ef61969dbbee308a7873fda2dff194ad1b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard/phase_snapshots/epoch_0055.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard,6042642,991b451d5aeb852370d4a8c35193a21b54c3a2e64732795fd80b97def1a9b8a6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,74638687,96b594202e642371ca630985e29cf6fcc696edde5697f33ecd5330e4803fe419,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,a456c2d726c99a3bb6bd6a82fd59cacc1bbe32645795a91a9b78a1fe4d9e0fcb,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,9ebcb842b0d30173b57639969949cf9d8121141d5ac002d66ca4c2cebee2c519,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,f9645e30672044a409d8fd27a32b652d56a1c00ace0db0b1517c81a198e0443b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,8eec31061ce7bb03acd9ba0b8f5f0d372724ec3aff5779d9ec061660d8f05feb,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,328b4779b67a226a5bfc60a213cc35a9f2b58bf3bb9cac98c8c9b862f1a99b0a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0030.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,e1ce146456391ec305b04040cab6d63e7e9cdaadd8d96dd20313b81872a2dc87,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0035.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,4e19501280f31be239828d8ce2b2225989e840f9a30a765342dea5eaddeec36d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0040.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,aec7744be7dd642edf476288639b0abc5fc169125ec43f761b684f8aaad9eba0,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0045.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,4c2fe3a081c8747254810a84e61996dd671275af76435ff1cabeb4c8eed819b5,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0050.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,170d535f734eb9b19427bf4e84c6219b4d6e36db039b733f4cc705aa828168d8,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc/phase_snapshots/epoch_0055.pt,lgvq_spatial_identity_q25_a40_latecorr050_hard_srcc,6042642,8552b11f8f475cf2d63d996be58f831796ca895d4d88cc5131d89a23d6d2f6c6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_lr100/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr050_lr100,74638687,86f6f03e1c29d80b0f226e334d92c9dfae1a1394187a27a3485b6255f03cc869,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_lr100/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr050_lr100,6042642,c8dcb82b45fbf45fa3f36b8a78ed7484885327df29d72160e97edbba8e157615,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_lr100/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_latecorr050_lr100,6042642,eab5d65a932f0666ea8b7c8cb78d49398b909d4cd8b5aab3d11b786ed310bde1,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_lr100/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_latecorr050_lr100,6042642,d51d7665a92706f176e41a77bb81e9c4a7a181689dd42e54bb00bd5198296171,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_srcc/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr050_srcc,74638687,8a5d1bb97827ee57ec8fc8c338bb78d5dc13ace906a8cd03799b97c298362cfa,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr050_srcc/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr050_srcc,6042642,99545f6f93862166c3482564b3d5b139ff1d54fea4e1230e215e486749fb2536,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr100,74638623,b9cd4a099b28dd5d6a0686db5cad8904cdcf3c9c947c44c0603cbf182914d44d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr100,6042642,9c807925854ea7f3409a3452fa822fec196c8ea1fa4263afa722801f63c4db8a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_latecorr100,6042642,0f1ed875aee40e7f5aec47d43a53c2831b96b4aa9a78f38fc98697987f1aa638,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,37984783,e909a5f9e745dad0641c449cf0eb8f184540c753ae47b6a0f760879c3766981c,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,452e6b060a7579f5922ae48631d02a14df49ca1a5f95e439dbd1bc06782ad860,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,a84d692d280ee7c7e2e9ae07b7224e0dab6560e03e7933998df863fac10650fe,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,19613c365dd5900290c9ae7ee417eb12242a02a8ae7304493aa2a1ea8278e8d6,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,edd3823ba671eee9bca3441a0d534c30d01d2f7348d8137772bc4e40b799ebe4,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0025.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,929dd29031b31a62db66d1db40f47d4cc46fb5eed861bd7d373a16ec9850194d,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0030.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,2814edd58264e5f114647f553646589e0bc45fe86d3827778cb0d037395da488,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0035.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,24fc767997bdda899395faa132f1d1d5050c7d03ec75877e5b149a737903a096,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0040.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,be1236d5346e50861428c139a1a422160b7e4091416ab828dc5eb31f1c426d49,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0045.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,0a58e99a83411040aa659ce14d6f2812e36c34cf136d225f0aff1ae3f951d203,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_latecorr100_hard/phase_snapshots/epoch_0050.pt,lgvq_spatial_identity_q25_a40_latecorr100_hard,6042642,e107952cea33c90c3fabc8d2e087e904e712cc4e35b3ea709d885f5e99692833,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_multiscale/best_observed_test_checkpoint.pt,lgvq_spatial_identity_q25_a40_multiscale,133817788,362ffd3f515dac6f668fb97ccb81dd672122d39c1753b7cf26eeed5c1257913b,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_multiscale/phase_snapshots/epoch_0005.pt,lgvq_spatial_identity_q25_a40_multiscale,6041234,6eb1d7da34873b7bd768efa875afdb081e0773494d2b8e5e4b8e297428bd6d67,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_multiscale/phase_snapshots/epoch_0010.pt,lgvq_spatial_identity_q25_a40_multiscale,6042258,69a254c7b233534b76a9d8496f1f5320a1ae3bb41caf85322ec21aa6f0f3f13a,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_multiscale/phase_snapshots/epoch_0015.pt,lgvq_spatial_identity_q25_a40_multiscale,6041234,c88b686de534452658d18188edfcc801e008bcd32dd449bf3d7e4c0ac4dbc6e1,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
runs/lgvq_spatial_identity_q25_a40_multiscale/phase_snapshots/epoch_0020.pt,lgvq_spatial_identity_q25_a40_multiscale,6042258,6dfb91cde26eb529d8575874d397c1fe5ab3f6f897831f42896f45428a211555,delete,non-formal exploratory checkpoint; scalar/tabular evidence retained in run directory
